Unit ID,Asset ID,Map ID,Community
12438462,RHGA0005-0173,56998,Highland Pointe
12438463,RHGA0005-0040,56998,Highland Pointe
12438464,RHGA0005-0172,56998,Highland Pointe
12438465,RHGA0005-0041,56998,Highland Pointe
12438466,RHGA0005-0042,56998,Highland Pointe
12438467,RHGA0005-0043,56998,Highland Pointe
12438468,RHGA0005-0044,56998,Highland Pointe
12438469,RHGA0005-0045,56998,Highland Pointe
12438470,RHGA0005-0046,56998,Highland Pointe
12438471,RHGA0005-0047,56998,Highland Pointe
12438472,RHGA0005-0048,56998,Highland Pointe
12438473,RHGA0005-0049,56998,Highland Pointe
12438474,RHGA0005-0050,56998,Highland Pointe
12438475,RHGA0005-0051,56998,Highland Pointe
12438476,RHGA0005-0052,56998,Highland Pointe
12438477,RHGA0005-0053,56998,Highland Pointe
12438478,RHGA0005-0054,56998,Highland Pointe
12438479,RHGA0005-0055,56998,Highland Pointe
12438480,RHGA0005-0056,56998,Highland Pointe
12438481,RHGA0005-0057,56998,Highland Pointe
12438482,RHGA0005-0058,56998,Highland Pointe
12438483,RHGA0005-0059,56998,Highland Pointe
12438484,RHGA0005-0060,56998,Highland Pointe
12438485,RHGA0005-0061,56998,Highland Pointe
12438486,RHGA0005-0062,56998,Highland Pointe
12438487,RHGA0005-0063,56998,Highland Pointe
12438488,RHGA0005-0064,56998,Highland Pointe
12438489,RHGA0005-0065,56998,Highland Pointe
12438490,RHGA0005-0066,56998,Highland Pointe
12438491,RHGA0005-0067,56998,Highland Pointe
12438492,RHGA0005-0068,56998,Highland Pointe
12438493,RHGA0005-0069,56998,Highland Pointe
12438494,RHGA0005-0070,56998,Highland Pointe
12438495,RHGA0005-0120,56998,Highland Pointe
12438496,RHGA0005-0071,56998,Highland Pointe
12438497,RHGA0005-0119,56998,Highland Pointe
12438498,RHGA0005-0072,56998,Highland Pointe
12438499,RHGA0005-0118,56998,Highland Pointe
12438500,RHGA0005-0073,56998,Highland Pointe
12438501,RHGA0005-0117,56998,Highland Pointe
12438502,RHGA0005-0074,56998,Highland Pointe
12438503,RHGA0005-0116,56998,Highland Pointe
12438504,RHGA0005-0075,56998,Highland Pointe
12438505,RHGA0005-0115,56998,Highland Pointe
12438506,RHGA0005-0076,56998,Highland Pointe
12438507,RHGA0005-0114,56998,Highland Pointe
12438508,RHGA0005-0077,56998,Highland Pointe
12438509,RHGA0005-0113,56998,Highland Pointe
12438510,RHGA0005-0078,56998,Highland Pointe
12438511,RHGA0005-0112,56998,Highland Pointe
12438512,RHGA0005-0079,56998,Highland Pointe
12438513,RHGA0005-0111,56998,Highland Pointe
12438514,RHGA0005-0080,56998,Highland Pointe
12438515,RHGA0005-0110,56998,Highland Pointe
12438516,RHGA0005-0081,56998,Highland Pointe
12438517,RHGA0005-0109,56998,Highland Pointe
12438518,RHGA0005-0082,56998,Highland Pointe
12438519,RHGA0005-0083,56998,Highland Pointe
12438520,RHGA0005-0084,56998,Highland Pointe
12438521,RHGA0005-0103,56998,Highland Pointe
12438522,RHGA0005-0104,56998,Highland Pointe
12438523,RHGA0005-0105,56998,Highland Pointe
12438524,RHGA0005-0106,56998,Highland Pointe
12438525,RHGA0005-0107,56998,Highland Pointe
12438526,RHGA0005-0108,56998,Highland Pointe
12438527,RHGA0005-0131,56998,Highland Pointe
12438528,RHGA0005-0145,56998,Highland Pointe
12438529,RHGA0005-0130,56998,Highland Pointe
12438530,RHGA0005-0144,56998,Highland Pointe
12438531,RHGA0005-0129,56998,Highland Pointe
12438532,RHGA0005-0143,56998,Highland Pointe
12438533,RHGA0005-0128,56998,Highland Pointe
12438534,RHGA0005-0142,56998,Highland Pointe
12438535,RHGA0005-0127,56998,Highland Pointe
12438536,RHGA0005-0141,56998,Highland Pointe
12438537,RHGA0005-0126,56998,Highland Pointe
12438538,RHGA0005-0140,56998,Highland Pointe
12438539,RHGA0005-0125,56998,Highland Pointe
12438540,RHGA0005-0139,56998,Highland Pointe
12438541,RHGA0005-0124,56998,Highland Pointe
12438542,RHGA0005-0138,56998,Highland Pointe
12438543,RHGA0005-0123,56998,Highland Pointe
12438544,RHGA0005-0137,56998,Highland Pointe
12438545,RHGA0005-0122,56998,Highland Pointe
12438546,RHGA0005-0136,56998,Highland Pointe
12438547,RHGA0005-0121,56998,Highland Pointe
12438548,RHGA0005-0135,56998,Highland Pointe
12438549,RHGA0005-0134,56998,Highland Pointe
12438550,RHGA0005-0133,56998,Highland Pointe
12438551,RHGA0005-0132,56998,Highland Pointe
12438552,RHGA0005-0159,56998,Highland Pointe
12438553,RHGA0005-0171,56998,Highland Pointe
12438554,RHGA0005-0158,56998,Highland Pointe
12438555,RHGA0005-0170,56998,Highland Pointe
12438556,RHGA0005-0157,56998,Highland Pointe
12438557,RHGA0005-0169,56998,Highland Pointe
12438558,RHGA0005-0156,56998,Highland Pointe
12438559,RHGA0005-0168,56998,Highland Pointe
12438560,RHGA0005-0155,56998,Highland Pointe
12438561,RHGA0005-0167,56998,Highland Pointe
12438562,RHGA0005-0154,56998,Highland Pointe
12438563,RHGA0005-0166,56998,Highland Pointe
12438564,RHGA0005-0153,56998,Highland Pointe
12438565,RHGA0005-0165,56998,Highland Pointe
12438566,RHGA0005-0152,56998,Highland Pointe
12438567,RHGA0005-0164,56998,Highland Pointe
12438568,RHGA0005-0151,56998,Highland Pointe
12438569,RHGA0005-0163,56998,Highland Pointe
12438570,RHGA0005-0150,56998,Highland Pointe
12438571,RHGA0005-0162,56998,Highland Pointe
12438572,RHGA0005-0149,56998,Highland Pointe
12438573,RHGA0005-0161,56998,Highland Pointe
12438574,RHGA0005-0148,56998,Highland Pointe
12438575,RHGA0005-0160,56998,Highland Pointe
12438576,RHGA0005-0147,56998,Highland Pointe
12438577,RHGA0005-0146,56998,Highland Pointe
12490043,RHGA0003-0001,57314,Hamilton
12490044,RHGA0003-0002,57314,Hamilton
12490045,RHGA0003-0003,57314,Hamilton
12490046,RHGA0003-0004,57314,Hamilton
12490047,RHGA0003-0005,57314,Hamilton
12490048,RHGA0003-0006,57314,Hamilton
12490049,RHGA0003-0047,57314,Hamilton
12490050,RHGA0003-0048,57314,Hamilton
12490051,RHGA0003-0049,57314,Hamilton
12490052,RHGA0003-0050,57314,Hamilton
12490053,RHGA0003-0051,57314,Hamilton
12490054,RHGA0003-0052,57314,Hamilton
12490055,RHGA0003-0034,57314,Hamilton
12490056,RHGA0003-0033,57314,Hamilton
12490057,RHGA0003-0053,57314,Hamilton
12490058,RHGA0003-0032,57314,Hamilton
12490059,RHGA0003-0054,57314,Hamilton
12490060,RHGA0003-0031,57314,Hamilton
12490061,RHGA0003-0055,57314,Hamilton
12490062,RHGA0003-0056,57314,Hamilton
12490063,RHGA0003-0046,57314,Hamilton
12490064,RHGA0003-0057,57314,Hamilton
12490065,RHGA0003-0045,57314,Hamilton
12490066,RHGA0003-0058,57314,Hamilton
12490067,RHGA0003-0044,57314,Hamilton
12490068,RHGA0003-0043,57314,Hamilton
12490069,RHGA0003-0059,57314,Hamilton
12490070,RHGA0003-0060,57314,Hamilton
12490071,RHGA0003-0038,57314,Hamilton
12490072,RHGA0003-0061,57314,Hamilton
12490073,RHGA0003-0037,57314,Hamilton
12490074,RHGA0003-0062,57314,Hamilton
12490075,RHGA0003-0036,57314,Hamilton
12490076,RHGA0003-0035,57314,Hamilton
12490077,RHGA0003-0030,57314,Hamilton
12490078,RHGA0003-0029,57314,Hamilton
12490079,RHGA0003-2109,57314,Hamilton
12490080,RHGA0003-0028,57314,Hamilton
12490081,RHGA0003-2108,57314,Hamilton
12490082,RHGA0003-0027,57314,Hamilton
12490083,RHGA0003-2107,57314,Hamilton
12490084,RHGA0003-2106,57314,Hamilton
12490085,RHGA0003-0026,57314,Hamilton
12490086,RHGA0003-0025,57314,Hamilton
12490087,RHGA0003-0084,57314,Hamilton
12490088,RHGA0003-0024,57314,Hamilton
12490089,RHGA0003-0083,57314,Hamilton
12490090,RHGA0003-0023,57314,Hamilton
12490091,RHGA0003-0082,57314,Hamilton
12490092,RHGA0003-0022,57314,Hamilton
12490093,RHGA0003-0081,57314,Hamilton
12490094,RHGA0003-0080,57314,Hamilton
12490095,RHGA0003-0021,57314,Hamilton
12490096,RHGA0003-0079,57314,Hamilton
12490097,RHGA0003-0020,57314,Hamilton
12490098,RHGA0003-0019,57314,Hamilton
12490099,RHGA0003-0078,57314,Hamilton
12490100,RHGA0003-0018,57314,Hamilton
12490101,RHGA0003-0077,57314,Hamilton
12490102,RHGA0003-0076,57314,Hamilton
12490103,RHGA0003-0017,57314,Hamilton
12490104,RHGA0003-0075,57314,Hamilton
12490105,RHGA0003-0016,57314,Hamilton
12490106,RHGA0003-0074,57314,Hamilton
12490107,RHGA0003-0015,57314,Hamilton
12490108,RHGA0003-0073,57314,Hamilton
12490109,RHGA0003-0014,57314,Hamilton
12490110,RHGA0003-0013,57314,Hamilton
12490111,RHGA0003-0072,57314,Hamilton
12490112,RHGA0003-0071,57314,Hamilton
12490113,RHGA0003-0012,57314,Hamilton
12490114,RHGA0003-0070,57314,Hamilton
12490115,RHGA0003-0011,57314,Hamilton
12490116,RHGA0003-0069,57314,Hamilton
12490117,RHGA0003-0010,57314,Hamilton
12490118,RHGA0003-0068,57314,Hamilton
12490119,RHGA0003-0009,57314,Hamilton
12490120,RHGA0003-0067,57314,Hamilton
12490121,RHGA0003-0008,57314,Hamilton
12490122,RHGA0003-0007,57314,Hamilton
12490123,RHGA0003-0066,57314,Hamilton
12490124,RHGA0003-0065,57314,Hamilton
12490125,RHGA0003-0039,57314,Hamilton
12490126,RHGA0003-0064,57314,Hamilton
12490127,RHGA0003-0040,57314,Hamilton
12490128,RHGA0003-0063,57314,Hamilton
12490129,RHGA0003-0041,57314,Hamilton
12490130,RHGA0003-0042,57314,Hamilton
12490131,RHGA0003-2128,57314,Hamilton
12490132,RHGA0003-2127,57314,Hamilton
12490133,RHGA0003-2126,57314,Hamilton
12490134,RHGA0003-2125,57314,Hamilton
12490135,RHGA0003-2136,57314,Hamilton
12490136,RHGA0003-2135,57314,Hamilton
12490137,RHGA0003-2134,57314,Hamilton
12490138,RHGA0003-2133,57314,Hamilton
12490139,RHGA0003-2170,57314,Hamilton
12490140,RHGA0003-2169,57314,Hamilton
12490141,RHGA0003-2168,57314,Hamilton
12490142,RHGA0003-2167,57314,Hamilton
12490143,RHGA0003-2121,57314,Hamilton
12490144,RHGA0003-2178,57314,Hamilton
12490145,RHGA0003-2122,57314,Hamilton
12490146,RHGA0003-2177,57314,Hamilton
12490147,RHGA0003-2123,57314,Hamilton
12490148,RHGA0003-2176,57314,Hamilton
12490149,RHGA0003-2124,57314,Hamilton
12490150,RHGA0003-2175,57314,Hamilton
12490151,RHGA0003-0085,57314,Hamilton
12490152,RHGA0003-2213,57314,Hamilton
12490153,RHGA0003-0086,57314,Hamilton
12490154,RHGA0003-2214,57314,Hamilton
12490155,RHGA0003-0087,57314,Hamilton
12490156,RHGA0003-2215,57314,Hamilton
12490157,RHGA0003-0088,57314,Hamilton
12490158,RHGA0003-2216,57314,Hamilton
12490159,RHGA0003-0089,57314,Hamilton
12490160,RHGA0003-0090,57314,Hamilton
12490161,RHGA0003-0091,57314,Hamilton
12490162,RHGA0003-0092,57314,Hamilton
12490163,RHGA0003-0093,57314,Hamilton
12490164,RHGA0003-0094,57314,Hamilton
12490165,RHGA0003-0095,57314,Hamilton
12490166,RHGA0003-2155,57314,Hamilton
12490167,RHGA0003-0096,57314,Hamilton
12490168,RHGA0003-2156,57314,Hamilton
12490169,RHGA0003-0097,57314,Hamilton
12490170,RHGA0003-2157,57314,Hamilton
12490171,RHGA0003-0098,57314,Hamilton
12490172,RHGA0003-2158,57314,Hamilton
12490173,RHGA0003-0099,57314,Hamilton
12490174,RHGA0003-2159,57314,Hamilton
12490175,RHGA0003-0100,57314,Hamilton
12490176,RHGA0003-2160,57314,Hamilton
12490177,RHGA0003-0101,57314,Hamilton
12490178,RHGA0003-2141,57314,Hamilton
12490179,RHGA0003-0102,57314,Hamilton
12490180,RHGA0003-2142,57314,Hamilton
12490181,RHGA0003-0103,57314,Hamilton
12490182,RHGA0003-2143,57314,Hamilton
12490183,RHGA0003-0104,57314,Hamilton
12490184,RHGA0003-2144,57314,Hamilton
12490185,RHGA0003-0105,57314,Hamilton
12490186,RHGA0003-2145,57314,Hamilton
12490187,RHGA0003-2129,57314,Hamilton
12490188,RHGA0003-2146,57314,Hamilton
12490189,RHGA0003-2130,57314,Hamilton
12490190,RHGA0003-2147,57314,Hamilton
12490191,RHGA0003-2131,57314,Hamilton
12490192,RHGA0003-2148,57314,Hamilton
12490193,RHGA0003-2132,57314,Hamilton
12490194,RHGA0003-2149,57314,Hamilton
12490195,RHGA0003-2137,57314,Hamilton
12490196,RHGA0003-2150,57314,Hamilton
12490197,RHGA0003-2138,57314,Hamilton
12490198,RHGA0003-2151,57314,Hamilton
12490199,RHGA0003-2139,57314,Hamilton
12490200,RHGA0003-2152,57314,Hamilton
12490201,RHGA0003-2140,57314,Hamilton
12490202,RHGA0003-2153,57314,Hamilton
12490203,RHGA0003-2154,57314,Hamilton
12490204,RHGA0003-2171,57314,Hamilton
12490205,RHGA0003-2172,57314,Hamilton
12490206,RHGA0003-2173,57314,Hamilton
12490207,RHGA0003-2174,57314,Hamilton
12490208,RHGA0003-2185,57314,Hamilton
12490209,RHGA0003-2186,57314,Hamilton
12490210,RHGA0003-2187,57314,Hamilton
12490211,RHGA0003-2188,57314,Hamilton
12490212,RHGA0003-2189,57314,Hamilton
12490213,RHGA0003-2190,57314,Hamilton
12490214,RHGA0003-2191,57314,Hamilton
12490215,RHGA0003-2192,57314,Hamilton
12490216,RHGA0003-2193,57314,Hamilton
12490217,RHGA0003-2194,57314,Hamilton
12490218,RHGA0003-2195,57314,Hamilton
12490219,RHGA0003-2196,57314,Hamilton
12490220,RHGA0003-2197,57314,Hamilton
12490221,RHGA0003-2198,57314,Hamilton
12490222,RHGA0003-2199,57314,Hamilton
12490223,RHGA0003-2217,57314,Hamilton
12490224,RHGA0003-2218,57314,Hamilton
12490225,RHGA0003-2219,57314,Hamilton
12490226,RHGA0003-2220,57314,Hamilton
12490227,RHGA0003-2221,57314,Hamilton
12490228,RHGA0003-2222,57314,Hamilton
12490229,RHGA0003-2223,57314,Hamilton
12490230,RHGA0003-2224,57314,Hamilton
12490231,RHGA0003-2225,57314,Hamilton
12490232,RHGA0003-2226,57314,Hamilton
12490233,RHGA0003-2227,57314,Hamilton
12490234,RHGA0003-2228,57314,Hamilton
12490235,RHGA0003-2229,57314,Hamilton
12490236,RHGA0003-2206,57314,Hamilton
12490237,RHGA0003-2205,57314,Hamilton
12490238,RHGA0003-2204,57314,Hamilton
12490239,RHGA0003-2203,57314,Hamilton
12490240,RHGA0003-2202,57314,Hamilton
12490241,RHGA0003-2201,57314,Hamilton
12490242,RHGA0003-2184,57314,Hamilton
12490243,RHGA0003-2183,57314,Hamilton
12490244,RHGA0003-2182,57314,Hamilton
12490245,RHGA0003-2181,57314,Hamilton
12490246,RHGA0003-2180,57314,Hamilton
12490247,RHGA0003-2179,57314,Hamilton
12490248,RHGA0003-2120,57314,Hamilton
12490249,RHGA0003-2119,57314,Hamilton
12490250,RHGA0003-2118,57314,Hamilton
12490251,RHGA0003-2117,57314,Hamilton
12490252,RHGA0003-2116,57314,Hamilton
12490253,RHGA0003-2115,57314,Hamilton
12490254,RHGA0003-2114,57314,Hamilton
12490255,RHGA0003-2113,57314,Hamilton
12490256,RHGA0003-2112,57314,Hamilton
12490257,RHGA0003-2111,57314,Hamilton
12490258,RHGA0003-2110,57314,Hamilton
12490259,RHGA0003-2166,57314,Hamilton
12490260,RHGA0003-2165,57314,Hamilton
12490261,RHGA0003-2164,57314,Hamilton
12490262,RHGA0003-2212,57314,Hamilton
12490263,RHGA0003-2163,57314,Hamilton
12490264,RHGA0003-2211,57314,Hamilton
12490265,RHGA0003-2162,57314,Hamilton
12490266,RHGA0003-2210,57314,Hamilton
12490267,RHGA0003-2161,57314,Hamilton
12490268,RHGA0003-2209,57314,Hamilton
12490269,RHGA0003-2461,57314,Hamilton
12490270,RHGA0003-2207,57314,Hamilton
12490271,RHGA0003-2460,57314,Hamilton
12490272,RHGA0003-2459,57314,Hamilton
12490273,RHGA0003-2458,57314,Hamilton
12490274,RHGA0003-2457,57314,Hamilton
12490275,RHGA0003-2456,57314,Hamilton
12490276,RHGA0003-2455,57314,Hamilton
12490277,RHGA0003-2454,57314,Hamilton
12490278,RHGA0003-2453,57314,Hamilton
12490279,RHGA0003-2452,57314,Hamilton
12490280,RHGA0003-2451,57314,Hamilton
12490281,RHGA0003-2450,57314,Hamilton
12490282,RHGA0003-2449,57314,Hamilton
12490283,RHGA0003-2448,57314,Hamilton
12490284,RHGA0003-2447,57314,Hamilton
12490285,RHGA0003-2200,57314,Hamilton
12490286,RHGA0003-2208,57314,Hamilton
